Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-2022090:R-HSA-2022090	17	1.0631644777986242	9.692862404694136E-7	COL18A1, COL4A2, COL4A1, MMP9, COL3A1, COL15A1, COL2A1, COL5A3, COL5A2, COL5A1, LAMB3, COL6A6, COL6A2, COL1A2, COL6A1, COL1A1, COL8A1	805	46	9075	4.166216581150419	8.574509172604161E-4	1.0722159367559936E-4	0.0015075784717377694
KEGG_PATHWAY	hsa05146:Amoebiasis	28	1.7510944340212633	1.0720571198982558E-6	IL1R2, RAB7A, IL1R1, GNA11, COL3A1, TLR4, NFKB1, COL2A1, ARG1, LAMB3, LAMB2, IL1B, LAMB1, COL4A2, IL6, COL4A1, ACTN4, ACTN1, COL5A3, COL5A2, COL5A1, LAMA2, SERPINB9, LAMA4, LAMC3, COL1A2, LAMC1, COL1A1	650	106	6879	2.795529753265602	2.9048543614529354E-4	7.262927116979956E-5	0.0014103562076317466
REACTOME_PATHWAY	R-HSA-3000480:R-HSA-3000480	11	0.6879299562226392	1.241528171064855E-6	COL4A2, COL4A1, MASP1, APOE, COL3A1, COL1A2, COLEC12, COL1A1, SCARA5, FTH1, FTL	805	19	9075	6.526642693690748	0.001098149705260676	1.2207622736237767E-4	0.00193100588516959
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	31	1.938711694809256	3.058157021598155E-6	IL1R1, FOSL2, PPARG, NFKBIA, NFKB1, NFKB2, FOS, SQSTM1, JUND, LILRA6, IL1B, FCGR3A, FOSL1, IFNGR1, IL1A, NCF2, MAP2K1, NCF1, SOCS3, NCF4, RELB, FOSB, SIRPA, JUNB, TYK2, LILRB2, CYBA, CTSK, MAPK14, LILRB3, LCP2	650	131	6879	2.5043922489724015	8.284184918762039E-4	1.657386278560713E-4	0.004023142606590646
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	60	3.75234521575985	3.293330384159689E-6	HSP90AB1, FGF7, OSMR, LPAR3, FGF10, LPAR2, TLR4, NFKB1, FOXO3, PTEN, IL4R, CSF3R, FGF2, MYC, FGF3, GHR, EGFR, HSP90AA1, RXRA, DDIT4, VEGFB, OSM, VEGFC, GNB2, LAMC3, VEGFA, COL1A2, PDGFRA, PDGFRB, EFNA5, LAMC1, COL1A1, MCL1, COL3A1, ITGA11, COL2A1, GNG12, LAMB3, LAMB2, COL6A6, GYS1, COL6A2, COL6A1, LAMB1, THBS1, THBS2, COL4A2, IL6, TNXB, COL4A1, MAP2K1, NR4A1, COL5A3, COL5A2, EPHA2, COL5A1, LAMA2, LAMA4, ATF4, CDKN1A	650	345	6879	1.8405351170568565	8.920958494379461E-4	1.4873793804126567E-4	0.004332517511174139
REACTOME_PATHWAY	R-HSA-3000157:R-HSA-3000157	13	0.8130081300813009	4.153311438964534E-6	COL18A1, COL4A2, COL4A1, HSPG2, NID1, NID2, LAMA2, LAMB3, LAMA4, LAMB2, LAMC3, LAMC1, LAMB1	805	30	9075	4.885093167701863	0.003668941183816221	3.6750128052054354E-4	0.0064596994964194465
KEGG_PATHWAY	hsa05200:Pathways in cancer	65	4.0650406504065035	6.765141611230472E-6	GNA13, ADCY3, HSP90AB1, PPARD, ADCY2, FGF7, PTGS2, GNA11, MMP9, STAT5B, PPARG, LPAR3, FGF10, LPAR2, NFKB1, NFKB2, MMP2, PTEN, GLI3, CXCL12, EDNRB, FOS, CDKN2A, CXCR4, CSF3R, MYC, FGF2, FGF3, EGFR, RET, HSP90AA1, PTGER4, RXRA, CYCS, STK4, VEGFB, SMO, VEGFC, GNB2, LAMC3, VEGFA, PDGFRA, PDGFRB, WNT11, LAMC1, GNAI3, GNAI2, NFKBIA, GNG12, ZBTB16, LAMB3, LAMB2, PLEKHG5, LAMB1, BMP4, COL4A2, IL6, COL4A1, EPAS1, MAP2K1, KLK3, RALGDS, LAMA2, LAMA4, CDKN1A	650	393	6879	1.750381679389313	0.0018316800010306222	2.618742161203391E-4	0.008899646440441167
REACTOME_PATHWAY	R-HSA-1474244:R-HSA-1474244	9	0.5628517823639775	1.341988432463013E-5	COL4A2, COL4A1, COL3A1, COL1A2, COL2A1, COL1A1, COL5A3, COL5A2, COL5A1	805	15	9075	6.763975155279503	0.011806427971911004	0.0010791152740223797	0.020870713908160976
KEGG_PATHWAY	hsa05132:Salmonella infection	22	1.3758599124452784	1.8838483808246607E-5	ACTB, CXCL1, RAB7A, IL6, CCL3, CXCL3, CXCL2, NFKB1, TLR4, FLNC, WAS, CCL4, FLNA, ACTG1, FOS, PFN1, ARPC2, MAPK14, CCL3L3, IL1B, IFNGR1, IL1A	650	83	6879	2.8051529193697866	0.005092267421304197	6.379560694415032E-4	0.024780492869780346
KEGG_PATHWAY	hsa04668:TNF signaling pathway	25	1.5634771732332706	4.25861839132119E-5	CXCL1, CCL2, PTGS2, CXCL3, MMP9, EDN1, CXCL2, NFKBIA, NFKB1, JAG1, LIF, FOS, TNFRSF1B, CCL20, MAP3K8, IL1B, ICAM1, CFLAR, IL6, MAP2K1, SOCS3, JUNB, ATF4, MAPK14, TNFAIP3	650	107	6879	2.4726815240833933	0.011474758544230523	0.001281522768357135	0.05601057586988034
KEGG_PATHWAY	hsa05150:Staphylococcus aureus infection	16	1.0006253908692933	9.302828714241331E-5	ICAM1, C3AR1, MASP1, C3, CFB, C4B, FPR1, C1R, C1S, FPR2, C1QC, C1QB, FCAR, CFH, FCGR3A, CFD	650	54	6879	3.135726495726496	0.02489667431806586	0.0025180083393185893	0.12231598128571441
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	35	2.1888680425265794	1.111742272745796E-4	CXCL1, ADCY3, CCL3, CCL2, ADCY2, GNAI3, FGR, GNAI2, CXCL3, CXCL2, STAT5B, NFKBIA, NFKB1, GNG12, FOXO3, CCL4, CXCL12, PXN, CCL7, CCL20, CXCR4, PTK2B, CCL3L3, MAP2K1, NCF1, HCK, PRKCD, WAS, CCL17, CCL11, CCL13, ARRB2, CXCL14, GNB2, CXCL16	650	186	6879	1.9914392059553352	0.02968050987835913	0.0027353330910047102	0.14615861120776952
REACTOME_PATHWAY	R-HSA-1474228:R-HSA-1474228	19	1.188242651657286	1.209663723492629E-4	A2M, BSG, MMP9, FBN1, ELN, MMP19, MMP8, HSPG2, NID1, DCN, MMP2, CTSK, LAMB3, CD44, HTRA1, ADAMTS1, LAMC1, LAMB1, ADAMTS4	805	78	9075	2.7460582895365504	0.10152977789434248	0.008882128345111595	0.18798073923406156
REACTOME_PATHWAY	R-HSA-380108:R-HSA-380108	16	1.0006253908692933	1.3914538132918613E-4	CXCL1, CCL3, CCL2, CXCL3, CXCL2, CXCL12, CCL4, CCL7, CCL17, CCRL2, CCL11, CCL13, CCL20, CXCR4, CXCL16, CCL3L3	805	59	9075	3.057163911990736	0.11587093927627234	0.009428518654341356	0.21620217274179732
KEGG_PATHWAY	hsa04670:Leukocyte transendothelial migration	25	1.5634771732332706	1.432020764337436E-4	ACTB, ICAM1, GNAI3, ACTN4, NCF2, GNAI2, NCF1, MMP9, NCF4, ACTN1, CTNND1, CLDN11, MMP2, CXCL12, PXN, THY1, MYL9, ACTG1, CYBA, EZR, CXCR4, PTK2B, MAPK14, CLDN1, RAPGEF3	650	115	6879	2.30066889632107	0.03806706189406239	0.0032289873754008935	0.18822836860991066
KEGG_PATHWAY	hsa05133:Pertussis	19	1.188242651657286	1.5385989125646653E-4	IRAK1, IL6, GNAI3, GNAI2, C4B, C3, NFKB1, TLR4, C1R, SERPING1, C1S, NLRP3, C1QC, FOS, C1QB, MAPK14, CFL1, IL1B, IL1A	650	75	6879	2.681046153846154	0.04084178497277102	0.003202494772322151	0.20222416815252053
REACTOME_PATHWAY	R-HSA-446652:R-HSA-446652	12	0.7504690431519699	1.8699928121230608E-4	IRAK2, IRAK1, IL1R2, IRAK3, PELI1, IL1R1, SQSTM1, IL1RN, RIPK2, IL1B, UBB, IL1A	805	36	9075	3.7577639751552794	0.15253847540478016	0.011752524565472156	0.2904557697622212
REACTOME_PATHWAY	R-HSA-3656244:R-HSA-3656244	6	0.37523452157598497	2.4054112718805042E-4	B4GALT1, OGN, FMOD, KERA, LUM, PRELP	805	8	9075	8.45496894409938	0.19176668401228636	0.014093378917593213	0.3734739106999285
REACTOME_PATHWAY	R-HSA-446353:R-HSA-446353	7	0.4377736085053158	2.749529567109294E-4	ACTB, ACTG1, LIMS2, FERMT2, FLNC, FLNA, PARVA	805	12	9075	6.576086956521738	0.21601612420931138	0.015095332334426947	0.4267962748989218
KEGG_PATHWAY	hsa04145:Phagosome	29	1.813633520950594	3.085250111610476E-4	RAB7A, TUBB2A, C3, C1R, ATP6V1G2, TLR4, ACTG1, TUBB6, FCGR3A, THBS1, PLA2R1, THBS2, TUBA1B, ACTB, MRC1, OLR1, NCF2, NCF1, NCF4, MRC2, HLA-A, COLEC12, HLA-C, HLA-E, ATP6V1D, CYBA, CORO1A, FCAR, TUBA4A	650	150	6879	2.0460615384615384	0.08022221725492262	0.005955280783729311	0.40512579036889873
REACTOME_PATHWAY	R-HSA-2129379:R-HSA-2129379	12	0.7504690431519699	3.177228434986745E-4	BMP4, BMP10, LTBP2, FBLN2, LTBP3, FBLN5, LTBP4, ELN, EFEMP1, FBN1, MFAP4, MFAP5	805	38	9075	3.5599869238313175	0.24514484465554642	0.016406823179582863	0.4930325275618208
REACTOME_PATHWAY	R-HSA-3000170:R-HSA-3000170	10	0.6253908692933083	3.4820729832014675E-4	COL3A1, COL1A2, ACTN1, COL1A1, COL5A3, THBS1, FGF2, COL5A2, COL5A1, SDC3	805	27	9075	4.175293305728088	0.2652442323155281	0.016977405202696638	0.5402175869659076
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	42	2.6266416510318953	3.561005288373173E-4	IL1R1, FGF7, MRAS, MKNK2, FGF10, NFKB1, HSPA1A, HSPA1B, NFKB2, GNG12, MAPKAPK2, FOS, JUND, MAP3K8, RRAS, IL1B, MYC, FGF2, IL1A, FGF3, EGFR, CACNA2D1, MAP2K1, RELB, NR4A1, FLNC, STK4, FLNA, DDIT3, DUSP5, DUSP4, ATF4, DUSP2, ARRB2, DUSP1, MAPK14, GADD45G, PDGFRA, MAPK8IP3, PDGFRB, CACNA1E, GADD45B	650	253	6879	1.756874429917908	0.09200865269233727	0.006414037003343642	0.46746232079204475
KEGG_PATHWAY	hsa04974:Protein digestion and absorption	20	1.2507817385866167	4.41417322042333E-4	COL18A1, COL4A2, ATP1B1, COL4A1, COL3A1, ELN, COL15A1, COL2A1, COL5A3, COL5A2, COL5A1, SLC1A5, COL14A1, COL6A6, KCNK5, COL6A2, COL1A2, COL12A1, COL6A1, COL1A1	650	88	6879	2.4052447552447553	0.11276953406985457	0.007450264664905948	0.5791596353309503
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	35	2.1888680425265794	4.6287913360492847E-4	CAV2, MRAS, LUM, MMP9, TLR4, DCN, MMP2, PDCD4, TIMP3, PXN, ACTG1, EZR, GPC3, CD44, RRAS, THBS1, MYC, FGF2, ACTB, EGFR, MAP2K1, HCLS1, HSPG2, FLNC, ITPR3, PPP1CB, FLNA, PLAUR, SMO, CDKN1A, MAPK14, VEGFA, HBEGF, WNT11, PLAU	650	200	6879	1.8520384615384615	0.11791714370046102	0.007353376886847673	0.6072393440919255
KEGG_PATHWAY	hsa05145:Toxoplasmosis	23	1.4383989993746091	5.025260219388822E-4	IRAK1, GNAI3, LDLR, GNAI2, IRGM, CYCS, NFKBIA, NFKB1, TLR4, HSPA1A, HSPA1B, TYK2, LAMA2, PPIF, LAMB3, LAMA4, LAMB2, LAMC3, IL10RA, MAPK14, LAMC1, LAMB1, IFNGR1	650	110	6879	2.212825174825175	0.12734830849087364	0.007539147065993457	0.6590923521650249
REACTOME_PATHWAY	R-HSA-445989:R-HSA-445989	10	0.6253908692933083	8.341850111000922E-4	IRAK2, IRAK1, APP, S100B, SAA1, RIPK2, NFKBIA, NFKB1, NFKB2, UBB	805	30	9075	3.7577639751552794	0.5221994181261664	0.03812586633923443	1.2896118263677203
KEGG_PATHWAY	hsa05020:Prion diseases	11	0.6879299562226392	8.403178037502887E-4	EGR1, C7, C1QB, NOTCH1, IL6, MAP2K1, IL1B, HSPA5, LAMC1, C1QC, IL1A	650	34	6879	3.4239366515837104	0.20373390564585925	0.011919023122014205	1.0998677548019087
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	39	2.4390243902439024	0.0011624378382996204	CXCL1, IL1R2, CCL3, IL1R1, CCL2, IL6ST, OSMR, CXCL3, CXCL2, CCL4, CXCL12, CCL7, IL12RB2, LIF, TNFRSF1B, CCL20, CXCR4, IL10RA, IL4R, CCL3L3, CSF3R, IL1B, IFNGR1, IL1A, GHR, IL6, IL18RAP, IL22, TNFSF8, CCL17, INHBB, OSM, CCL11, INHBA, CCL13, CXCL14, RELT, TNFRSF10D, CXCL16	650	243	6879	1.6985185185185185	0.27035990879171723	0.01563665260771563	1.5185096022644062
KEGG_PATHWAY	hsa05134:Legionellosis	14	0.8755472170106317	0.0012058749659178657	CXCL1, EEF1A1, IL6, C3, CXCL3, CYCS, CXCL2, NFKBIA, HSPA1A, TLR4, NFKB1, HSPA1B, NFKB2, IL1B	650	54	6879	2.7437606837606836	0.2789085482028376	0.015450319496392195	1.57483701175537
REACTOME_PATHWAY	R-HSA-381340:R-HSA-381340	17	1.0631644777986242	0.0013084763946672935	KLF5, LPL, EGR2, CEBPD, RXRA, PPARG, MED12, NFKB1, ADIPOQ, SREBF2, NCOA2, PLIN1, EBF1, FABP4, NR2F2, KLF4, ANGPTL4	805	79	9075	2.4258982624420162	0.6861248173831676	0.056291538775881333	2.0158882640539555
BIOCARTA	h_compPathway:Complement Pathway	10	0.6253908692933083	0.0013153673429947524	C7, C1QB, MASP1, C4B, C3, CFB, C1R, C1S, CFD, C1QC	247	20	1625	3.2894736842105265	0.2822907712838273	0.2822907712838273	1.6974839868728164
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	14	0.8755472170106317	0.0017244706051321535	CXCL1, HSP90AB1, IL6, HSP90AA1, CCL2, CXCL2, NFKBIA, NFKB1, NLRP3, NLRP1, MAPK14, IL1B, RIPK2, TNFAIP3	650	56	6879	2.6457692307692304	0.37358046433512315	0.021036264409821204	2.245034354984654
KEGG_PATHWAY	hsa04923:Regulation of lipolysis in adipocytes	14	0.8755472170106317	0.0017244706051321535	ADCY3, IRS2, ADCY2, GNAI3, PTGS2, GNAI2, ABHD5, NPR1, AQP7, PNPLA2, PRKG1, PLIN1, FABP4, MGLL	650	56	6879	2.6457692307692304	0.37358046433512315	0.021036264409821204	2.245034354984654
KEGG_PATHWAY	hsa05140:Leishmaniasis	16	1.0006253908692933	0.002164756395378587	IRAK1, PTGS2, NCF2, C3, NCF1, NCF4, NFKBIA, NFKB1, TLR4, CYBA, FOS, MAPK14, IL1B, FCGR3A, IFNGR1, IL1A	650	71	6879	2.384918743228602	0.4441656034818675	0.025210886368760788	2.810717142310848
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	34	2.1263289555972484	0.0022143517045199266	ADCY3, TLN1, GNAI3, FGF7, ADCY2, GNAI2, TLN2, MRAS, FPR1, LPAR3, CTNND1, FGF10, LPAR2, ACTG1, PFN1, RRAS, RAPGEF3, THBS1, FGF2, FGF3, ACTB, EGFR, MAP2K1, EPHA2, RALGDS, VEGFB, VEGFC, ID1, MAPK14, VEGFA, PDGFRA, PDGFRB, EFNA5, LCP2	650	210	6879	1.7134505494505492	0.45160239511791767	0.0247207568723663	2.8742477001409306
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	18	1.125703564727955	0.002745570884831754	ICAM1, IRAK1, CFLAR, IL1R1, PTGS2, RELB, BCL2A1, NFKBIA, NFKB1, TLR4, TRIM25, NFKB2, CXCL12, CCL4, CCL13, IL1B, TNFAIP3, PLAU	650	87	6879	2.189602122015915	0.5253003562248664	0.02936319234752416	3.552325948152968
REACTOME_PATHWAY	R-HSA-419037:R-HSA-419037	11	0.6879299562226392	0.0030188934040958925	COL4A2, COL4A1, COL6A6, COL3A1, COL6A2, COL6A1, GFRA1, COL2A1, COL5A3, COL5A2, COL5A1	805	42	9075	2.952528837622005	0.9311456322665332	0.11963371035266646	4.5937103812345175
REACTOME_PATHWAY	R-HSA-3656243:R-HSA-3656243	5	0.31269543464665417	0.003201011916254736	OGN, FMOD, KERA, LUM, PRELP	805	8	9075	7.045807453416148	0.941424532365744	0.12100363276262205	4.864416404988948
REACTOME_PATHWAY	R-HSA-3656225:R-HSA-3656225	5	0.31269543464665417	0.003201011916254736	OGN, FMOD, KERA, LUM, PRELP	805	8	9075	7.045807453416148	0.941424532365744	0.12100363276262205	4.864416404988948
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	15	0.9380863039399625	0.003345114182608703	LPL, APOA2, PPARD, ACSL1, OLR1, PLIN1, SCD, RXRA, PPARG, FABP4, AQP7, ADIPOQ, PLTP, NR1H3, ANGPTL4	650	67	6879	2.369345579793341	0.5966882930648281	0.0343219953284859	4.312361326281988
REACTOME_PATHWAY	R-HSA-975634:R-HSA-975634	11	0.6879299562226392	0.003628313316453348	LPL, RBP4, APOA2, GPC3, LDLR, LRP10, APOE, HSPG2, LRP2, AKR1C1, SDC3	805	43	9075	2.8838653762819586	0.9599207596325888	0.13052446042897992	5.496750270367324
REACTOME_PATHWAY	R-HSA-3371571:R-HSA-3371571	7	0.4377736085053158	0.004704431622563789	HSP90AB1, HSP90AA1, AKT1S1, CRYAB, HSPA1A, HSPA1B, DNAJB1	805	19	9075	4.1533180778032035	0.9845978177688023	0.15960667541096463	7.071843845798065
REACTOME_PATHWAY	R-HSA-202733:R-HSA-202733	12	0.7504690431519699	0.006845779475143555	THBD, ITGAX, OLR1, CD44, COL1A2, FCER1G, COL1A1, TREM1, CXADR, PROS1, SIRPA, GAS6	805	54	9075	2.505175983436853	0.9977103300440722	0.21586486219314782	10.133293202314974
REACTOME_PATHWAY	R-HSA-4420097:R-HSA-4420097	13	0.8130081300813009	0.0073989982321684584	ACTB, HSP90AA1, NCF2, NCF1, NCF4, MAPKAPK2, PXN, ACTG1, CYBA, SHB, PTK2B, MAPK14, VEGFA	805	62	9075	2.3637547585654177	0.9986016444430386	0.22336660342449055	10.9087372425546
KEGG_PATHWAY	hsa04540:Gap junction	17	1.0631644777986242	0.007482243125868593	ADCY3, EGFR, ADCY2, GNAI3, GNAI2, MAP2K1, TUBB2A, GNA11, GJA1, ITPR3, PRKG1, CSNK1D, PDGFRA, TUBA4A, TUBB6, PDGFRB, TUBA1B	650	88	6879	2.044458041958042	0.8693602530002043	0.07261076730134663	9.407992301626699
KEGG_PATHWAY	hsa05142:Chagas disease (American trypanosomiasis)	19	1.188242651657286	0.00797314892401808	IRAK1, CFLAR, CCL3, IL6, CCL2, GNAI3, GNAI2, C3, GNA11, NFKBIA, NFKB1, TLR4, C1QC, C1QB, FOS, MAPK14, CCL3L3, IL1B, IFNGR1	650	104	6879	1.9334467455621303	0.8857519486130232	0.07455259301550277	9.995695924027803
KEGG_PATHWAY	hsa05152:Tuberculosis	28	1.7510944340212633	0.008024518430711648	RAB7A, C3, TLR4, NFKB1, VDR, ITGAX, CLEC4E, IL10RA, FCER1G, IL1B, FCGR3A, PLA2R1, IL1A, IFNGR1, HSPA9, IRAK2, MRC1, IRAK1, IL6, SPHK1, MRC2, CYCS, LSP1, CORO1A, PLK3, MAPK14, CTSD, RIPK2	650	177	6879	1.6741590612777053	0.8873440384030413	0.07252573430032372	10.056990534038135
REACTOME_PATHWAY	R-HSA-381426:R-HSA-381426	7	0.4377736085053158	0.00807462260718729	KLK3, IGFBP6, IGFBP2, IGFBP3, MMP2, IGFBP4, IGFBP5	805	21	9075	3.7577639751552794	0.9992345510643785	0.23336350469398115	11.847264460796891
REACTOME_PATHWAY	R-HSA-2022854:R-HSA-2022854	8	0.5003126954346466	0.009447871285697422	B4GALT1, OGN, FMOD, B4GALT2, KERA, B3GNT4, LUM, PRELP	805	28	9075	3.2209405501330965	0.999775383309041	0.25921128457501685	13.726438873073544
KEGG_PATHWAY	hsa04611:Platelet activation	22	1.3758599124452784	0.009718384491145298	ACTB, GNA13, ADCY3, TLN1, ADCY2, GNAI3, GNAI2, TLN2, COL3A1, COL2A1, COL5A3, ITPR3, PRKG1, PPP1CB, COL5A2, COL5A1, ACTG1, MAPK14, COL1A2, FCER1G, COL1A1, LCP2	650	130	6879	1.79098224852071	0.9291055614123342	0.08443944813140547	12.056655549297679
REACTOME_PATHWAY	R-HSA-399954:R-HSA-399954	6	0.37523452157598497	0.010291370903515016	HSP90AB1, HSP90AA1, NRP1, PLXNA4, PLXNA1, CFL1	805	16	9075	4.22748447204969	0.9998943156246206	0.270715600206185	14.862043423091254
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	18	1.125703564727955	0.010553284530399738	EGFR, HSP90AB1, ADCY3, ADCY2, GNAI3, HSP90AA1, GNAI2, MAP2K1, FKBP5, MMP9, HSPA1A, HSPA1B, ITPR3, PRKCD, MMP2, FOS, ATF4, HBEGF	650	99	6879	1.9241958041958043	0.9435916458563819	0.08857538021362488	13.027094744775647
REACTOME_PATHWAY	R-HSA-5336415:R-HSA-5336415	4	0.2501563477173233	0.011296502976219598	HSP90AB1, HSP90AA1, HBEGF, EEF2	805	6	9075	7.515527950310559	0.9999569996321546	0.28476448309855973	16.19698815515409
BIOCARTA	h_prionPathway:Prion Pathway	7	0.4377736085053158	0.011694818112010182	TMEM135, HSPA5, DNAJB1, NFE2L2, LAMC1, LAMB1, DNAJB6	247	14	1625	3.2894736842105265	0.9484118134605294	0.7728696705865318	14.188213705832442
KEGG_PATHWAY	hsa05222:Small cell lung cancer	16	1.0006253908692933	0.012376071122667424	COL4A2, COL4A1, PTGS2, RXRA, CYCS, NFKBIA, NFKB1, PTEN, LAMA2, LAMB3, LAMA4, LAMB2, LAMC3, LAMC1, LAMB1, MYC	650	85	6879	1.9921085972850678	0.9657764838023654	0.10009296975514981	15.111511297103963
KEGG_PATHWAY	hsa05219:Bladder cancer	10	0.6253908692933083	0.01249108684392729	EGFR, CDKN1A, CDKN2A, MAP2K1, MMP9, VEGFA, HBEGF, THBS1, MMP2, MYC	650	41	6879	2.5812382739212008	0.9668397678651663	0.098075406889082	15.241474603368543
