Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05140:Leishmaniasis	5	5.208333333333334	0.0032876629871746803	FOS, PTGS2, C3, IL1B, IL1A	61	71	6879	7.941583929808357	0.3175030290941142	0.04155598985548348	3.687317288042724
KEGG_PATHWAY	hsa04064:NF-kappa B signaling pathway	5	5.208333333333334	0.006792747077511569	PTGS2, BCL2A1, IL1B, CCL4, LTB	61	87	6879	6.4810627473148665	0.5464487673721439	0.07601986308724007	7.481512228678222
KEGG_PATHWAY	hsa05323:Rheumatoid arthritis	5	5.208333333333334	0.007070511626522644	FOS, CCL20, IL1B, LTB, IL1A	61	88	6879	6.407414307004471	0.560928334853146	0.07209563177638045	7.776276262768023
KEGG_PATHWAY	hsa04621:NOD-like receptor signaling pathway	4	4.166666666666666	0.012602659263884283	CXCL1, CXCL2, IL1B, NLRP3	61	56	6879	8.05503512880562	0.7703499332762946	0.11538245637177336	13.471407455227947
REACTOME_PATHWAY	R-HSA-114608:R-HSA-114608	5	5.208333333333334	0.015383684915475981	CLU, SERPING1, SPARC, CFD, TIMP3	68	130	9075	5.132918552036199	0.8491388597873308	0.4676558793892589	16.347525066377912
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease (IBD)	4	4.166666666666666	0.018036760697392237	IL18RAP, IL4R, IL1B, IL1A	61	64	6879	7.048155737704919	0.8789271778253964	0.14990956792613208	18.751409789751484
KEGG_PATHWAY	hsa05152:Tuberculosis	6	6.25	0.018599898165670203	CLEC4E, C3, IL1B, CTSD, CLEC7A, IL1A	61	177	6879	3.8227285357043623	0.8867215102563868	0.14406831472102855	19.28141515253593
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	5	5.208333333333334	0.026964337614789845	LILRB2, FOS, IL1B, FOSB, IL1A	61	131	6879	4.30421724439995	0.958030296891141	0.1905393778488471	26.791242860254204
REACTOME_PATHWAY	R-HSA-446652:R-HSA-446652	3	3.125	0.028789633609746	IL1R2, IL1B, IL1A	68	36	9075	11.121323529411764	0.9716714900432591	0.5897430632728227	28.561939041508786
KEGG_PATHWAY	hsa05020:Prion diseases	3	3.125	0.035104319490006246	EGR1, IL1B, IL1A	61	34	6879	9.950337512054002	0.9841612093581573	0.22823935914767335	33.48201028923147
REACTOME_PATHWAY	R-HSA-173736:R-HSA-173736	2	2.083333333333333	0.03638143530244583	C3, CFD	68	5	9075	53.38235294117648	0.9891249986583021	0.595157718341701	34.73364774733535
BIOCARTA	h_compPathway:Complement Pathway	3	3.125	0.044932283523892176	C3, C1S, CFD	29	20	1625	8.405172413793103	0.9735333456065415	0.9735333456065415	38.5857546677982
REACTOME_PATHWAY	R-HSA-448706:R-HSA-448706	2	2.083333333333333	0.05056611357993809	IL1B, IL1A	68	7	9075	38.13025210084033	0.998218865017566	0.6518368479057999	44.978000718321155
REACTOME_PATHWAY	R-HSA-444473:R-HSA-444473	2	2.083333333333333	0.057581119136781864	FPR1, FPR2	68	8	9075	33.36397058823529	0.9992792820085337	0.6442791366824374	49.48111877142212
REACTOME_PATHWAY	R-HSA-197264:R-HSA-197264	2	2.083333333333333	0.057581119136781864	NAMPT, PTGS2	68	8	9075	33.36397058823529	0.9992792820085337	0.6442791366824374	49.48111877142212
KEGG_PATHWAY	hsa05166:HTLV-I infection	6	6.25	0.06963057978419038	EGR1, IL1R2, FOS, CDKN1A, EGR2, ETS2	61	254	6879	2.6638698851168194	0.9997687777751832	0.3888900051011328	56.10701170139908
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	5	5.208333333333334	0.07839641331478714	CXCL1, CCL20, CXCL3, CXCL2, CCL4	61	186	6879	3.0314648334214698	0.9999228879717	0.4091098032495575	60.600531558436046
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	5	5.208333333333334	0.09619566551937928	CDKN1A, LUM, HBEGF, TIMP3, PLAUR	61	200	6879	2.819262295081967	0.9999919715317082	0.46070949557796803	68.46007962967965
