Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
BIOCARTA	h_setPathway:Granzyme A mediated Apoptosis Pathway	2	1.06951871657754	0.17451684671156154	PRF1, GZMB	29	11	1625	10.18808777429467	0.9999953299048789	0.9535130094890771	85.74930177132286
KEGG_PATHWAY	hsa00533:Glycosaminoglycan biosynthesis - keratan sulfate	2	1.06951871657754	0.17760594987721054	B3GNT7, CHST2	90	15	6879	10.191111111111113	0.9999999999958245	0.9272100436611602	89.86717983602287
KEGG_PATHWAY	hsa00590:Arachidonic acid metabolism	3	1.6042780748663104	0.1864733437896188	AKR1C3, PLA2G16, PTGDS	90	61	6879	3.7590163934426224	0.9999999999990231	0.9190595874124246	91.07505340759718
REACTOME_PATHWAY	R-HSA-418555:R-HSA-418555	4	2.13903743315508	0.19670661795665914	ADRB2, PDE4A, PDE4B, PDE4D	98	143	9075	2.5902668759811616	1.0	0.9921414678854342	93.21454857192981
BIOCARTA	h_d4gdiPathway:D4-GDI Signaling Pathway	2	1.06951871657754	0.20291843242062346	PRF1, GZMB	29	13	1625	8.620689655172413	0.9999995032052027	0.945142576289489	90.01464478344775
REACTOME_PATHWAY	R-HSA-202430:R-HSA-202430	2	1.06951871657754	0.21076624026864116	CD247, PTPN22	98	22	9075	8.418367346938775	1.0	0.9904856776096622	94.53755769102905
REACTOME_PATHWAY	R-HSA-174800:R-HSA-174800	2	1.06951871657754	0.22758933168009496	LDLR, PCSK5	98	24	9075	7.716836734693876	1.0	0.9896506216516786	95.80771375311976
REACTOME_PATHWAY	R-HSA-210500:R-HSA-210500	2	1.06951871657754	0.22758933168009496	TSPOAP1, SLC38A2	98	24	9075	7.716836734693876	1.0	0.9896506216516786	95.80771375311976
REACTOME_PATHWAY	R-HSA-202427:R-HSA-202427	2	1.06951871657754	0.23586729376318763	CD247, PTPN22	98	25	9075	7.408163265306122	1.0	0.9868150162376266	96.32740206575698
BIOCARTA	h_no2il12Pathway:NO2-dependent IL 12 Pathway in NK cells	2	1.06951871657754	0.2569214765954032	IL12RB1, CD247	29	17	1625	6.592292089249493	0.9999999944253013	0.9578914551341143	95.10404321130437
REACTOME_PATHWAY	R-HSA-416476:R-HSA-416476	4	2.13903743315508	0.2587017624105248	ANXA1, GPR68, XCL1, XCL2	98	165	9075	2.2448979591836733	1.0	0.987910835918094	97.46990963026803
BIOCARTA	h_gcrpathway:Corticosteroids and cardioprotection	2	1.06951871657754	0.2825824356124598	ADRB2, ANXA1	29	19	1625	5.898366606170598	0.999999999411958	0.9519886356420544	96.57403212548037
KEGG_PATHWAY	hsa01130:Biosynthesis of antibiotics	5	2.6737967914438503	0.2940304013804067	PAFAH2, GFPT1, ICMT, TKTL1, SUCLA2	90	212	6879	1.8026729559748427	1.0	0.979514637244359	98.30355227681171
KEGG_PATHWAY	hsa04340:Hedgehog signaling pathway	2	1.06951871657754	0.2969125638169995	PTCH1, FBXW11	90	27	6879	5.661728395061729	1.0	0.9735138201467561	98.38289290339081
KEGG_PATHWAY	hsa00640:Propanoate metabolism	2	1.06951871657754	0.30604490208900603	MLYCD, SUCLA2	90	28	6879	5.459523809523809	1.0	0.9697089347615427	98.61241556465734
BIOCARTA	h_il12Pathway:IL12 and Stat4 Dependent Signaling Pathway in Th1 Development	2	1.06951871657754	0.30738782777832935	IL12RB1, CD247	29	21	1625	5.336617405582923	0.999999999938146	0.9470432946753379	97.60373892404253
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	3	1.6042780748663104	0.3108877383354272	NCK1, ERBB2, AREG	90	87	6879	2.635632183908046	1.0	0.9640755220057684	98.72164973468851
REACTOME_PATHWAY	R-HSA-202433:R-HSA-202433	2	1.06951871657754	0.32132753595405406	NCK1, CD247	98	36	9075	5.144557823129251	1.0	0.9948950761380448	99.14434505852464
KEGG_PATHWAY	hsa05032:Morphine addiction	3	1.6042780748663104	0.32998434408350463	PDE4A, PDE4B, PDE4D	90	91	6879	2.5197802197802197	1.0	0.9650488505901951	99.08008076604966
BIOCARTA	h_caspasePathway:Caspase Cascade in Apoptosis	2	1.06951871657754	0.34305165788004627	PRF1, GZMB	29	24	1625	4.669540229885057	0.9999999999979011	0.9495984098929745	98.59946501381323
REACTOME_PATHWAY	R-HSA-5673001:R-HSA-5673001	3	1.6042780748663104	0.3527305728577528	NCAM1, IL2RB, ERBB2	98	116	9075	2.3948803659394793	1.0	0.9959113886113533	99.52183669014937
REACTOME_PATHWAY	R-HSA-1660661:R-HSA-1660661	2	1.06951871657754	0.35697714285869614	SGPP1, PPM1L	98	41	9075	4.5171727227476355	1.0	0.994541520954505	99.55897489344876
BIOCARTA	h_p53hypoxiaPathway:Hypoxia and p53 in the Cardiovascular system	2	1.06951871657754	0.3658366042067782	ABCB1, DNAJB1	29	26	1625	4.310344827586206	0.9999999999997807	0.9457889907430135	99.02151200460918
REACTOME_PATHWAY	R-HSA-975634:R-HSA-975634	2	1.06951871657754	0.37071231559236967	AKR1C3, LDLR	98	43	9075	4.307071665875653	1.0	0.9940465373506794	99.66171376507266
KEGG_PATHWAY	hsa04141:Protein processing in endoplasmic reticulum	4	2.13903743315508	0.37456494265193296	HSPH1, STT3A, DNAJA1, DNAJB1	90	169	6879	1.8090729783037478	1.0	0.9752579129744757	99.58919147930418
KEGG_PATHWAY	hsa04060:Cytokine-cytokine receptor interaction	5	2.6737967914438503	0.3856937116949982	IL2RB, IL12RB1, FASLG, XCL1, XCL2	90	243	6879	1.5727023319615911	1.0	0.9734145755572938	99.66707473762038
KEGG_PATHWAY	hsa05142:Chagas disease (American trypanosomiasis)	3	1.6042780748663104	0.39090421035075595	CD247, FASLG, PPP2R2B	90	104	6879	2.2048076923076922	1.0	0.969698310387246	99.6986761709955
KEGG_PATHWAY	hsa00230:Purine metabolism	4	2.13903743315508	0.39926041676064816	PDE4A, PDE4B, ENPP4, PDE4D	90	176	6879	1.7371212121212123	1.0	0.9670998507758051	99.74367481486107
REACTOME_PATHWAY	R-HSA-449147:R-HSA-449147	2	1.06951871657754	0.40379289092447174	IL2RB, IL12RB1	98	48	9075	3.858418367346938	1.0	0.9954134305347544	99.82572919399827
KEGG_PATHWAY	hsa04020:Calcium signaling pathway	4	2.13903743315508	0.4097707368083473	ORAI1, ADRB2, ATP2B4, ERBB2	90	179	6879	1.7080074487895718	1.0	0.9654144862481749	99.79153116326103
REACTOME_PATHWAY	R-HSA-202733:R-HSA-202733	2	1.06951871657754	0.4412244345562307	CD244, SPN	98	54	9075	3.429705215419501	1.0	0.9967303507539138	99.92141472102945
KEGG_PATHWAY	hsa00565:Ether lipid metabolism	2	1.06951871657754	0.44450763072445026	PLA2G16, PAFAH2	90	45	6879	3.397037037037037	1.0	0.9721479284108234	99.89752604517803
REACTOME_PATHWAY	R-HSA-381038:R-HSA-381038	2	1.06951871657754	0.453177166542049	GFPT1, TATDN2	98	56	9075	3.3072157434402327	1.0	0.9963872783881927	99.93974469073629
REACTOME_PATHWAY	R-HSA-5578775:R-HSA-5578775	2	1.06951871657754	0.453177166542049	ORAI1, ATP2B4	98	56	9075	3.3072157434402327	1.0	0.9963872783881927	99.93974469073629
KEGG_PATHWAY	hsa00600:Sphingolipid metabolism	2	1.06951871657754	0.4588829504691563	SGPP1, B4GALT6	90	47	6879	3.2524822695035462	1.0	0.9720661084009832	99.92461369665541
KEGG_PATHWAY	hsa04071:Sphingolipid signaling pathway	3	1.6042780748663104	0.4623606413975934	SGPP1, S1PR5, PPP2R2B	90	120	6879	1.9108333333333334	1.0	0.9687218023322492	99.9300951544506
REACTOME_PATHWAY	R-HSA-380108:R-HSA-380108	2	1.06951871657754	0.47063336382282317	XCL1, XCL2	98	59	9075	3.1390522310619158	1.0	0.9964087502461014	99.95954909197697
REACTOME_PATHWAY	R-HSA-913709:R-HSA-913709	2	1.06951871657754	0.47063336382282317	B3GNT7, B4GALT6	98	59	9075	3.1390522310619158	1.0	0.9964087502461014	99.95954909197697
KEGG_PATHWAY	hsa00510:N-Glycan biosynthesis	2	1.06951871657754	0.4728903309778753	MGAT4A, STT3A	90	49	6879	3.119727891156463	1.0	0.9676861081160784	99.94454609811741
KEGG_PATHWAY	hsa04913:Ovarian steroidogenesis	2	1.06951871657754	0.4728903309778753	AKR1C3, LDLR	90	49	6879	3.119727891156463	1.0	0.9676861081160784	99.94454609811741
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	3	1.6042780748663104	0.475226215683635	MLYCD, ADIPOR2, PPP2R2B	90	123	6879	1.8642276422764226	1.0	0.9639604428696594	99.94735604258148
BIOCARTA	h_alkPathway:ALK in cardiac myocytes	2	1.06951871657754	0.47815842194085817	TGFBR3, AXIN1	29	37	1625	3.0288909599254423	1.0	0.977270563089092	99.8649587042436
REACTOME_PATHWAY	R-HSA-4420097:R-HSA-4420097	2	1.06951871657754	0.4875378706950609	SH2D2A, NCK1	98	62	9075	2.9871626069782753	1.0	0.9964283939738656	99.97284790626324
KEGG_PATHWAY	hsa05213:Endometrial cancer	2	1.06951871657754	0.49323182436101	ERBB2, AXIN1	90	52	6879	2.93974358974359	1.0	0.9657248268500912	99.96502015455069
BIOCARTA	h_il2rbPathway:IL-2 Receptor Beta Chain in T cell Activation	2	1.06951871657754	0.49640435294456287	IL2RB, FASLG	29	39	1625	2.8735632183908044	1.0	0.97423062848065	99.90593211436261
KEGG_PATHWAY	hsa05217:Basal cell carcinoma	2	1.06951871657754	0.5063595936199067	PTCH1, AXIN1	90	54	6879	2.8308641975308646	1.0	0.9659002486085811	99.97427477237758
KEGG_PATHWAY	hsa05162:Measles	3	1.6042780748663104	0.5167575143637566	IL2RB, RAB9A, FASLG	90	133	6879	1.7240601503759396	1.0	0.9652763804803426	99.97995024699917
KEGG_PATHWAY	hsa04923:Regulation of lipolysis in adipocytes	2	1.06951871657754	0.5191510125729653	PLA2G16, ADRB2	90	56	6879	2.7297619047619044	1.0	0.9620126598047446	99.98108261090638
REACTOME_PATHWAY	R-HSA-2029481:R-HSA-2029481	2	1.06951871657754	0.5300489759981942	CD247, YES1	98	70	9075	2.645772594752186	1.0	0.9977011316453668	99.99062754422519
REACTOME_PATHWAY	R-HSA-3371453:R-HSA-3371453	2	1.06951871657754	0.5300489759981942	HSPH1, DNAJB1	98	70	9075	2.645772594752186	1.0	0.9977011316453668	99.99062754422519
BIOCARTA	h_tcrPathway:T Cell Receptor Signaling Pathway	2	1.06951871657754	0.5393680974870692	PTPN7, CD247	29	44	1625	2.5470219435736676	1.0	0.9779876752865356	99.96198080814148
KEGG_PATHWAY	hsa04630:Jak-STAT signaling pathway	3	1.6042780748663104	0.5636922033889704	IL2RB, IL12RB1, SOCS2	90	145	6879	1.5813793103448275	1.0	0.9722683264074503	99.9939384099323
KEGG_PATHWAY	hsa04924:Renin secretion	2	1.06951871657754	0.5671204598337196	ORAI1, ADRB2	90	64	6879	2.388541666666667	1.0	0.9699885442504486	99.99447318512021
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease (IBD)	2	1.06951871657754	0.5671204598337196	IL12RB1, TBX21	90	64	6879	2.388541666666667	1.0	0.9699885442504486	99.99447318512021
BIOCARTA	h_keratinocytePathway:Keratinocyte Differentiation	2	1.06951871657754	0.57117253179257	PRKCH, FASLG	29	48	1625	2.3347701149425286	1.0	0.9791547958403852	99.98161992065224
KEGG_PATHWAY	hsa04976:Bile secretion	2	1.06951871657754	0.5946654372437523	LDLR, ABCB1	90	69	6879	2.215458937198068	1.0	0.9744444236791536	99.99744045501816
KEGG_PATHWAY	hsa04520:Adherens junction	2	1.06951871657754	0.605191622145	ERBB2, YES1	90	71	6879	2.153051643192488	1.0	0.9743381821361288	99.99811908693262
REACTOME_PATHWAY	R-HSA-983695:R-HSA-983695	2	1.06951871657754	0.6337827396142478	ORAI1, NCK1	98	93	9075	1.9914417379855165	1.0	0.9995607764474463	99.99956202890569
KEGG_PATHWAY	hsa03018:RNA degradation	2	1.06951871657754	0.6351752930951956	CNOT6L, TOB2	90	77	6879	1.9852813852813853	1.0	0.9789424305504512	99.99925398236104
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	3	1.6042780748663104	0.6411433134847762	IL2RB, GZMB, KLF3	90	167	6879	1.3730538922155688	1.0	0.9779546390075257	99.9993849928316
KEGG_PATHWAY	hsa04010:MAPK signaling pathway	4	2.13903743315508	0.6416879483087352	PTPN7, DUSP2, FASLG, CACNA2D2	90	253	6879	1.2084321475625823	1.0	0.9756945589827901	99.99939583291133
KEGG_PATHWAY	hsa04925:Aldosterone synthesis and secretion	2	1.06951871657754	0.653901880251687	ORAI1, LDLR	90	81	6879	1.8872427983539095	1.0	0.97628238560942	99.99959746418482
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	5	2.6737967914438503	0.6595678550133371	IL2RB, FASLG, PDGFD, PPP2R2B, DDIT4	90	345	6879	1.1077294685990338	1.0	0.9753336434359916	99.99966820376294
REACTOME_PATHWAY	R-HSA-202424:R-HSA-202424	2	1.06951871657754	0.6642631030442472	CD247, FBXW11	98	101	9075	1.8337037785411192	1.0	0.999680667473468	99.99984937680388
KEGG_PATHWAY	hsa04970:Salivary secretion	2	1.06951871657754	0.6759784319642382	ADRB2, ATP2B4	90	86	6879	1.7775193798449613	1.0	0.9770690192435902	99.99981394104958
KEGG_PATHWAY	hsa04530:Tight junction	2	1.06951871657754	0.6802236725873689	PPP2R2B, LLGL2	90	87	6879	1.757088122605364	1.0	0.9759179851787367	99.99984056268258
KEGG_PATHWAY	hsa05215:Prostate cancer	2	1.06951871657754	0.684413910091968	ERBB2, PDGFD	90	88	6879	1.7371212121212123	1.0	0.9747682464330728	99.9998633783734
KEGG_PATHWAY	hsa03015:mRNA surveillance pathway	2	1.06951871657754	0.6966616058788114	WDR82, PPP2R2B	90	91	6879	1.6798534798534799	1.0	0.9757036436944647	99.99991404953946
REACTOME_PATHWAY	R-HSA-2029482:R-HSA-2029482	2	1.06951871657754	0.7209450734311696	NCK1, CD247	98	118	9075	1.5695261155309579	1.0	0.9998810175151205	99.99998445969864
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	2	1.06951871657754	0.7306542950434944	NCK1, CD247	90	100	6879	1.5286666666666666	1.0	0.9815907893919417	99.99997862545779
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	3	1.6042780748663104	0.7367454267812166	ERBB2, FASLG, PTCH1	90	200	6879	1.1464999999999999	1.0	0.9812064723055494	99.99998364746814
REACTOME_PATHWAY	R-HSA-418594:R-HSA-418594	3	1.6042780748663104	0.7441249877160344	RGS1, S1PR5, ANXA1	98	246	9075	1.1292931806869089	1.0	0.9999066668489096	99.99999464372426
KEGG_PATHWAY	hsa01200:Carbon metabolism	2	1.06951871657754	0.773206927609658	TKTL1, SUCLA2	90	113	6879	1.3528023598820058	1.0	0.9867284531011078	99.99999714558246
KEGG_PATHWAY	hsa04722:Neurotrophin signaling pathway	2	1.06951871657754	0.7932919047214256	FASLG, MATK	90	120	6879	1.273888888888889	1.0	0.988830326212746	99.99999903617726
KEGG_PATHWAY	hsa04014:Ras signaling pathway	3	1.6042780748663104	0.7961693178694152	PLA2G16, FASLG, PDGFD	90	226	6879	1.0146017699115044	1.0	0.9882046495397369	99.99999918206674
KEGG_PATHWAY	hsa04360:Axon guidance	2	1.06951871657754	0.8116163613113654	NCK1, SEMA4C	90	127	6879	1.2036745406824148	1.0	0.9895896573070585	99.9999996749239
KEGG_PATHWAY	hsa05160:Hepatitis C	2	1.06951871657754	0.8260379308319561	LDLR, PPP2R2B	90	133	6879	1.1493734335839598	1.0	0.9907866359191732	99.99999987205864
KEGG_PATHWAY	hsa04310:Wnt signaling pathway	2	1.06951871657754	0.8372177472621218	FBXW11, AXIN1	90	138	6879	1.107729468599034	1.0	0.991517259488181	99.99999994121647
KEGG_PATHWAY	hsa04514:Cell adhesion molecules (CAMs)	2	1.06951871657754	0.845647547513251	NCAM1, SPN	90	142	6879	1.076525821596244	1.0	0.9918929696291988	99.99999996845943
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease (NAFLD)	2	1.06951871657754	0.8630687381276403	ADIPOR2, FASLG	90	151	6879	1.0123620309050771	1.0	0.993441297672169	99.99999999223914
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	2	1.06951871657754	0.8752612960175892	ADRB2, ATP2B4	90	158	6879	0.9675105485232068	1.0	0.9942885840937853	99.9999999973956
KEGG_PATHWAY	hsa01100:Metabolic pathways	13	6.951871657754011	0.88672127122647	MGAT4A, PLA2G16, PAFAH2, TKTL1, AKR1C3, PIGK, STT3A, PTGDS, MLYCD, GFPT1, INPP4A, B4GALT6, SUCLA2	90	1219	6879	0.8151216844407984	1.0	0.9950390885498019	99.99999999915728
KEGG_PATHWAY	hsa05206:MicroRNAs in cancer	3	1.6042780748663104	0.8905621686697733	ERBB2, ABCB1, DDIT4	90	286	6879	0.8017482517482517	1.0	0.9949781349573694	99.99999999943729
KEGG_PATHWAY	hsa05200:Pathways in cancer	4	2.13903743315508	0.8909900942736442	ERBB2, FASLG, PTCH1, AXIN1	90	393	6879	0.7779474130619168	1.0	0.9945398988597882	99.99999999946253
KEGG_PATHWAY	hsa05164:Influenza A	2	1.06951871657754	0.8992449177207738	FASLG, DNAJB1	90	174	6879	0.878544061302682	1.0	0.995020302275536	99.99999999978623
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	2	1.06951871657754	0.9141836654758448	XCL1, XCL2	90	186	6879	0.8218637992831541	1.0	0.9962161095488324	99.99999999996734
KEGG_PATHWAY	hsa04510:Focal adhesion	2	1.06951871657754	0.9343660900560926	ERBB2, PDGFD	90	206	6879	0.7420711974110032	1.0	0.9977183283222131	99.9999999999986
KEGG_PATHWAY	hsa04144:Endocytosis	2	1.06951871657754	0.9590260904424024	IL2RB, LDLR	90	241	6879	0.6343015214384509	1.0	0.9991045002975075	99.99999999999999
REACTOME_PATHWAY	R-HSA-983168:R-HSA-983168	2	1.06951871657754	0.965522223975456	DCAF1, FBXW11	98	308	9075	0.6013119533527695	1.0	0.9999999997413234	100.0
KEGG_PATHWAY	hsa05166:HTLV-I infection	2	1.06951871657754	0.9656261153144394	IL2RB, CREM	90	254	6879	0.6018372703412074	1.0	0.9993139353024536	100.0
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	2	1.06951871657754	0.9748287975498845	ADRB2, S1PR5	90	277	6879	0.5518652226233454	1.0	0.9996030387531262	100.0
