Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05200:Pathways in cancer	13	6.565656565656567	0.005823999381601536	GNA13, PPARD, MAP2K1, PIK3CB, MLH1, RALGDS, NRAS, KRAS, CASP9, CXCR4, PIK3R5, FN1, TRAF3	93	393	6879	2.4467700894689317	0.6908862743436327	0.11077466247897494	7.065104915965225
KEGG_PATHWAY	hsa05215:Prostate cancer	6	3.0303030303030303	0.006280118415072656	NRAS, KRAS, CASP9, MAP2K1, PIK3CB, PIK3R5	93	88	6879	5.043255131964809	0.7181229183391187	0.10873791164414026	7.598546626907455
REACTOME_PATHWAY	R-HSA-70171:R-HSA-70171	4	2.0202020202020203	0.006490310184922228	PKM, TPI1, ALDOC, ENO1	110	32	9075	10.3125	0.8086998870356488	0.8086998870356488	8.130525113758292
REACTOME_PATHWAY	R-HSA-70263:R-HSA-70263	4	2.0202020202020203	0.006490310184922228	TPI1, SLC25A13, ALDOC, ENO1	110	32	9075	10.3125	0.8086998870356488	0.8086998870356488	8.130525113758292
KEGG_PATHWAY	hsa05166:HTLV-I infection	10	5.05050505050505	0.006629946347078974	NRAS, KRAS, PIK3CB, CREM, RELB, IL2RG, PIK3R5, CANX, VDAC1, HLA-DRA	93	254	6879	2.9121158242316487	0.7373824364171435	0.1054382716708937	8.005767483377523
KEGG_PATHWAY	hsa05152:Tuberculosis	8	4.040404040404041	0.00925175128629703	IRAK2, VDR, CASP9, RAB5A, TLR2, RIPK2, IFNGR1, HLA-DRA	93	177	6879	3.343174776745034	0.8456075782566019	0.13386295525681347	11.005536018131924
REACTOME_PATHWAY	R-HSA-171007:R-HSA-171007	3	1.5151515151515151	0.010227385459131872	NRAS, KRAS, RALGDS	110	13	9075	19.038461538461537	0.926548599355414	0.7289808112981925	12.530592618698744
KEGG_PATHWAY	hsa05214:Glioma	5	2.525252525252525	0.010899986967427906	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	65	6879	5.689826302729529	0.8895204937571006	0.14559657557155603	12.84501993018543
KEGG_PATHWAY	hsa05231:Choline metabolism in cancer	6	3.0303030303030303	0.011092568976252064	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5, RALGDS	93	101	6879	4.3941232832960715	0.8937610642154633	0.13883656623576934	13.057649024276907
KEGG_PATHWAY	hsa05211:Renal cell carcinoma	5	2.525252525252525	0.011486912336703146	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	66	6879	5.603616813294233	0.9019455854482759	0.1350984071318565	13.4915532676535
REACTOME_PATHWAY	R-HSA-5674135:R-HSA-5674135	4	2.0202020202020203	0.012063761129089188	NRAS, KRAS, MAP2K1, FN1	110	40	9075	8.25	0.9541705413940649	0.6421385568752147	14.620699474010179
KEGG_PATHWAY	hsa04664:Fc epsilon RI signaling pathway	5	2.525252525252525	0.01272101854429753	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	68	6879	5.438804554079696	0.9237186899730998	0.14047227328440737	14.836622042343206
KEGG_PATHWAY	hsa05161:Hepatitis B	7	3.535353535353535	0.012777282805177393	NRAS, KRAS, CASP9, MAP2K1, PIK3CB, TLR2, PIK3R5	93	145	6879	3.570856507230256	0.9245875187972572	0.13376498464163922	14.897483976561565
KEGG_PATHWAY	hsa04662:B cell receptor signaling pathway	5	2.525252525252525	0.013368661802653595	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	69	6879	5.359981299672745	0.9331446666460744	0.1327085685695507	15.534770993198588
KEGG_PATHWAY	hsa05146:Amoebiasis	6	3.0303030303030303	0.013474883048873036	GNA15, PIK3CB, RAB5A, TLR2, PIK3R5, FN1	93	106	6879	4.186853317102861	0.934575935393478	0.12745692490932814	15.64877171092598
KEGG_PATHWAY	hsa04620:Toll-like receptor signaling pathway	6	3.0303030303030303	0.013474883048873036	MAP2K1, PIK3CB, TLR2, PIK3R5, SPP1, TRAF3	93	106	6879	4.186853317102861	0.934575935393478	0.12745692490932814	15.64877171092598
KEGG_PATHWAY	hsa05218:Melanoma	5	2.525252525252525	0.014726227241048596	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	71	6879	5.208995910949568	0.9493077704192068	0.13237802639743645	16.98114488612259
KEGG_PATHWAY	hsa04917:Prolactin signaling pathway	5	2.525252525252525	0.014726227241048596	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	71	6879	5.208995910949568	0.9493077704192068	0.13237802639743645	16.98114488612259
KEGG_PATHWAY	hsa04960:Aldosterone-regulated sodium reabsorption	4	2.0202020202020203	0.014947292930041108	KRAS, PIK3CB, ATP1A1, PIK3R5	93	39	6879	7.586435070306039	0.9515433664536218	0.12854828476279578	17.214502400376375
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	5	2.525252525252525	0.015436565752966624	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	72	6879	5.136648745519714	0.9561485263527906	0.12711740384483206	17.72883512836596
REACTOME_PATHWAY	R-HSA-210993:R-HSA-210993	3	1.5151515151515151	0.019294223240204515	NRAS, KRAS, PIK3CB	110	18	9075	13.749999999999998	0.9929068637195764	0.7097918691676903	22.410030495959788
KEGG_PATHWAY	hsa04015:Rap1 signaling pathway	8	4.040404040404041	0.021922811193251714	NRAS, KRAS, MAP2K1, PIK3CB, RAPGEF6, PIK3R5, RALGDS, DOCK4	93	210	6879	2.8178187403993857	0.9883855360714041	0.1694324384614675	24.27511689987545
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	6	3.0303030303030303	0.023359795942786678	PIK3CB, CD58, RELB, PIK3R5, TRAF3, HLA-DRA	93	122	6879	3.6377578001057636	0.9913572039054177	0.17307490717710194	25.65894162503288
KEGG_PATHWAY	hsa04650:Natural killer cell mediated cytotoxicity	6	3.0303030303030303	0.023359795942786678	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5, IFNGR1	93	122	6879	3.6377578001057636	0.9913572039054177	0.17307490717710194	25.65894162503288
REACTOME_PATHWAY	R-HSA-5621575:R-HSA-5621575	3	1.5151515151515151	0.025872196628197508	NRAS, KRAS, RELB	110	21	9075	11.785714285714285	0.9987163443854206	0.7359478518646789	28.92107119255507
KEGG_PATHWAY	hsa05222:Small cell lung cancer	5	2.525252525252525	0.02667039518526462	CASP9, PIK3CB, PIK3R5, FN1, TRAF3	93	85	6879	4.351043643263757	0.9956323628588655	0.18859019394144072	28.758961351617817
KEGG_PATHWAY	hsa05164:Influenza A	7	3.535353535353535	0.028608132061795095	CASP9, MAP2K1, PIK3CB, PIK3R5, IFNGR1, VDAC1, HLA-DRA	93	174	6879	2.9757137560252134	0.9970739135722182	0.19432704885210283	30.517790974527024
KEGG_PATHWAY	hsa04012:ErbB signaling pathway	5	2.525252525252525	0.02873949133170731	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	87	6879	4.25101965146459	0.9971523810278369	0.18887340999368363	30.635563481542206
KEGG_PATHWAY	hsa04380:Osteoclast differentiation	6	3.0303030303030303	0.03056802787747466	CYBB, MAP2K1, PIK3CB, RELB, PIK3R5, IFNGR1	93	131	6879	3.387835508495444	0.9980502223281277	0.19359871696221942	32.25600731489684
KEGG_PATHWAY	hsa04014:Ras signaling pathway	8	4.040404040404041	0.031131005437474137	NRAS, KRAS, MAP2K1, PIK3CB, RAB5A, PLA2G2A, PIK3R5, RALGDS	93	226	6879	2.618327148158721	0.998265091188175	0.19094901972478406	32.747856888312185
REACTOME_PATHWAY	R-HSA-5673000:R-HSA-5673000	3	1.5151515151515151	0.03583314105484542	NRAS, KRAS, MAP2K1	110	25	9075	9.899999999999999	0.9999056680794975	0.7866415835327218	37.82614024177248
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	6	3.0303030303030303	0.03704988252809911	NRAS, KRAS, MAP2K1, PIK3CB, FLOT1, PIK3R5	93	138	6879	3.2159887798036464	0.9994937536713738	0.21713100562405474	37.723721161204125
KEGG_PATHWAY	hsa04062:Chemokine signaling pathway	7	3.535353535353535	0.037850538352222685	NRAS, KRAS, MAP2K1, CXCR4, PIK3CB, CXCL16, PIK3R5	93	186	6879	2.783732223378425	0.9995716973319989	0.21523032655545848	38.37015565284132
KEGG_PATHWAY	hsa04550:Signaling pathways regulating pluripotency of stem cells	6	3.0303030303030303	0.03904614144090394	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5, SKIL	93	140	6879	3.170046082949309	0.9996664126858517	0.2154101004359006	39.323974635623784
KEGG_PATHWAY	hsa04066:HIF-1 signaling pathway	5	2.525252525252525	0.03921202518403971	MAP2K1, PIK3CB, PIK3R5, IFNGR1, ENO1	93	96	6879	3.852486559139785	0.999677789772089	0.21059801275562273	39.455233526324754
KEGG_PATHWAY	hsa04151:PI3K-Akt signaling pathway	10	5.05050505050505	0.04033728992802296	NRAS, KRAS, CASP9, MAP2K1, PIK3CB, TLR2, IL2RG, PIK3R5, SPP1, FN1	93	345	6879	2.143992519869098	0.9997454092963649	0.2105769792886265	40.33874663658074
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	5	2.525252525252525	0.04312896673805529	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	99	6879	3.7357445421961555	0.9998582461246658	0.21819545151940145	42.47967913124332
KEGG_PATHWAY	hsa04660:T cell receptor signaling pathway	5	2.525252525252525	0.044482114109243485	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	100	6879	3.6983870967741934	0.9998933396547425	0.21900414430291038	43.49175763100407
KEGG_PATHWAY	hsa04730:Long-term depression	4	2.0202020202020203	0.045851609467077455	GNA13, NRAS, KRAS, MAP2K1	93	60	6879	4.931182795698925	0.9999200533382329	0.2198484850694793	44.499354776268675
REACTOME_PATHWAY	R-HSA-186763:R-HSA-186763	3	1.5151515151515151	0.04702096786088045	NRAS, KRAS, PIK3CB	110	29	9075	8.534482758620689	0.9999951340271384	0.8258095904116493	46.593497737845034
REACTOME_PATHWAY	R-HSA-2424491:R-HSA-2424491	3	1.5151515151515151	0.04999349300178693	NRAS, KRAS, PIK3CB	110	30	9075	8.25	0.9999977993483008	0.8037458207136513	48.722783086746965
KEGG_PATHWAY	hsa05142:Chagas disease (American trypanosomiasis)	5	2.525252525252525	0.050131932241171594	GNA15, PIK3CB, TLR2, PIK3R5, IFNGR1	93	104	6879	3.5561414392059554	0.9999676167160279	0.23285047093240996	47.54295791602503
KEGG_PATHWAY	hsa05205:Proteoglycans in cancer	7	3.535353535353535	0.05082678396036452	NRAS, KRAS, MAP2K1, PIK3CB, TLR2, PIK3R5, FN1	93	200	6879	2.5888709677419355	0.9999720462281304	0.23058435929120158	48.02229685565074
KEGG_PATHWAY	hsa05321:Inflammatory bowel disease (IBD)	4	2.0202020202020203	0.053762076334102675	TLR2, IL2RG, IFNGR1, HLA-DRA	93	64	6879	4.622983870967743	0.9999850007230392	0.23731855865277485	50.00304346678336
KEGG_PATHWAY	hsa05216:Thyroid cancer	3	1.5151515151515151	0.05688143957531979	NRAS, KRAS, MAP2K1	93	29	6879	7.6518353726362625	0.9999922763133041	0.24441811143820347	52.03168582836676
REACTOME_PATHWAY	R-HSA-1169092:R-HSA-1169092	2	1.0101010101010102	0.05864228929475195	NRAS, KRAS	110	5	9075	33.0	0.9999997843796196	0.8183234527547818	54.480563409338245
REACTOME_PATHWAY	R-HSA-70326:R-HSA-70326	2	1.0101010101010102	0.05864228929475195	ADPGK, BPGM	110	5	9075	33.0	0.9999997843796196	0.8183234527547818	54.480563409338245
KEGG_PATHWAY	hsa04725:Cholinergic synapse	5	2.525252525252525	0.06092727162891461	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	111	6879	3.331880267364139	0.9999967450456388	0.25460793500510837	54.55002619990683
KEGG_PATHWAY	hsa04810:Regulation of actin cytoskeleton	7	3.535353535353535	0.061592450542750865	GNA13, NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5, FN1	93	210	6879	2.465591397849462	0.9999971771350964	0.2520383683749554	54.952225233653195
REACTOME_PATHWAY	R-HSA-936440:R-HSA-936440	3	1.5151515151515151	0.06252517529716153	ATG5, UBE2K, TRAF3	110	34	9075	7.279411764705882	0.9999999245356357	0.8060123009272184	56.86607626294371
KEGG_PATHWAY	hsa01130:Biosynthesis of antibiotics	7	3.535353535353535	0.06389730817708635	PKM, UAP1, TPI1, ADPGK, ALDOC, BPGM, ENO1	93	212	6879	2.4423311016433353	0.999998278042964	0.2554195878998067	56.320651708178104
KEGG_PATHWAY	hsa01200:Carbon metabolism	5	2.525252525252525	0.06422183191245145	PKM, TPI1, ADPGK, ALDOC, ENO1	93	113	6879	3.272908935198401	0.9999983939662545	0.25176478343612596	56.51022330488441
BIOCARTA	h_tgfbPathway:TGF beta signaling pathway	3	1.5151515151515151	0.06444988502029544	MAP2K1, SMAD7, SKIL	37	19	1625	6.934566145092461	0.9995293354429341	0.9995293354429341	53.18012708801844
REACTOME_PATHWAY	R-HSA-168638:R-HSA-168638	3	1.5151515151515151	0.06914908571122957	IRAK2, CASP9, RIPK2	110	36	9075	6.874999999999999	0.999999987538999	0.8088325694540053	60.670934608497376
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	4	2.0202020202020203	0.07139472258770688	PKM, TPI1, ALDOC, ENO1	93	72	6879	4.109318996415771	0.9999996579727978	0.2715045857685475	60.51178951630486
KEGG_PATHWAY	hsa01100:Metabolic pathways	23	11.616161616161616	0.08016138491380115	B4GALT1, NDUFA5, UAP1, ADPGK, ALDOC, CERS5, BPGM, IDO1, DSE, RIMKLB, ST3GAL1, PKM, MTHFD2, CRYL1, TPI1, GBE1, P4HA1, GALC, PLA2G2A, PAFAH1B1, GK, ACSL5, ENO1	93	1219	6879	1.3956177723676202	0.9999999491794779	0.29523799614848567	64.94164849158635
REACTOME_PATHWAY	R-HSA-179812:R-HSA-179812	2	1.0101010101010102	0.08113336461461133	NRAS, KRAS	110	7	9075	23.57142857142857	0.9999999995364138	0.833207106714992	66.77824661819712
REACTOME_PATHWAY	R-HSA-112412:R-HSA-112412	2	1.0101010101010102	0.08113336461461133	NRAS, KRAS	110	7	9075	23.57142857142857	0.9999999995364138	0.833207106714992	66.77824661819712
BIOCARTA	h_rasPathway:Ras Signaling Pathway	3	1.5151515151515151	0.09027023708054331	CASP9, MAP2K1, RALGDS	37	23	1625	5.72855464159812	0.9999811667013642	0.9956602651422217	65.9608394066939
REACTOME_PATHWAY	R-HSA-180336:R-HSA-180336	2	1.0101010101010102	0.09217840908791113	NRAS, KRAS	110	8	9075	20.625	0.9999999999785153	0.8488547406595287	71.61924104905309
KEGG_PATHWAY	hsa05160:Hepatitis C	5	2.525252525252525	0.10209690123663957	NRAS, KRAS, PIK3CB, PIK3R5, TRAF3	93	133	6879	2.7807421780257093	0.9999999996026955	0.3570971094115776	74.09992140103239
KEGG_PATHWAY	hsa05162:Measles	5	2.525252525252525	0.10209690123663957	PIK3CB, TLR2, IL2RG, PIK3R5, IFNGR1	93	133	6879	2.7807421780257093	0.9999999996026955	0.3570971094115776	74.09992140103239
REACTOME_PATHWAY	R-HSA-74751:R-HSA-74751	2	1.0101010101010102	0.1030918924249295	NRAS, KRAS	110	9	9075	18.333333333333332	0.9999999999990047	0.8610966231292219	75.75524104243976
REACTOME_PATHWAY	R-HSA-2179392:R-HSA-2179392	2	1.0101010101010102	0.1030918924249295	NRAS, KRAS	110	9	9075	18.333333333333332	0.9999999999990047	0.8610966231292219	75.75524104243976
REACTOME_PATHWAY	R-HSA-2428933:R-HSA-2428933	2	1.0101010101010102	0.1030918924249295	NRAS, KRAS	110	9	9075	18.333333333333332	0.9999999999990047	0.8610966231292219	75.75524104243976
KEGG_PATHWAY	hsa05219:Bladder cancer	3	1.5151515151515151	0.10378266844222427	NRAS, KRAS, MAP2K1	93	41	6879	5.412273800157356	0.9999999997276791	0.3562731560839736	74.7033298784194
KEGG_PATHWAY	hsa04068:FoxO signaling pathway	5	2.525252525252525	0.10421525341809731	NRAS, KRAS, MAP2K1, PIK3CB, PIK3R5	93	134	6879	2.75999037072701	0.9999999997528639	0.3519236081229591	74.85607060176287
KEGG_PATHWAY	hsa04973:Carbohydrate digestion and absorption	3	1.5151515151515151	0.10805950706279802	PIK3CB, ATP1A1, PIK3R5	93	42	6879	5.283410138248848	0.9999999998958853	0.3572692509315052	76.17662356641301
KEGG_PATHWAY	hsa04914:Progesterone-mediated oocyte maturation	4	2.0202020202020203	0.11035750141708354	KRAS, MAP2K1, PIK3CB, PIK3R5	93	87	6879	3.4008157211716723	0.9999999999380103	0.3581962364441509	76.93522103645114
REACTOME_PATHWAY	R-HSA-392451:R-HSA-392451	3	1.5151515151515151	0.1130212085196459	PIK3CB, IL2RG, PIK3R5	110	48	9075	5.156249999999999	0.9999999999999412	0.8687807789334349	79.027341971318
REACTOME_PATHWAY	R-HSA-167044:R-HSA-167044	2	1.0101010101010102	0.11387536735424159	NRAS, KRAS	110	10	9075	16.5	0.9999999999999539	0.853283114945261	79.28885328417373
BBID	65.Integrin_affinity_modulation	2	1.0101010101010102	0.12299531026595158	NRAS, KRAS	11	5	388	14.10909090909091	0.9173892815758002	0.9173892815758002	62.603443326603745
REACTOME_PATHWAY	R-HSA-5655291:R-HSA-5655291	2	1.0101010101010102	0.12453036845489687	NRAS, KRAS	110	11	9075	15.0	0.9999999999999979	0.8629074451255094	82.30775980761469
KEGG_PATHWAY	hsa04930:Type II diabetes mellitus	3	1.5151515151515151	0.13463229366233675	PKM, PIK3CB, PIK3R5	93	48	6879	4.622983870967742	0.9999999999997616	0.41622298534294966	83.69830477655667
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	6	3.0303030303030303	0.13911776781623475	PKM, NRAS, KRAS, PIK3CB, PIK3R5, TRAF3	93	205	6879	2.1649095200629427	0.9999999999999161	0.4215724670149379	84.72710859918567
REACTOME_PATHWAY	R-HSA-114604:R-HSA-114604	3	1.5151515151515151	0.14529372629643578	PIK3CB, IL2RG, PIK3R5	110	56	9075	4.419642857142857	1.0	0.8908909978661701	87.05731363725135
REACTOME_PATHWAY	R-HSA-877312:R-HSA-877312	2	1.0101010101010102	0.15573960652910016	PTPN2, IFNGR1	110	14	9075	11.785714285714285	1.0	0.8959826537816237	88.97259569547819
REACTOME_PATHWAY	R-HSA-1250347:R-HSA-1250347	2	1.0101010101010102	0.15573960652910016	NRAS, KRAS	110	14	9075	11.785714285714285	1.0	0.8959826537816237	88.97259569547819
REACTOME_PATHWAY	R-HSA-380108:R-HSA-380108	3	1.5151515151515151	0.15784695795714876	CCRL2, CXCR4, CXCL16	110	59	9075	4.194915254237288	1.0	0.8871592468189465	89.3257398870551
KEGG_PATHWAY	hsa04022:cGMP-PKG signaling pathway	5	2.525252525252525	0.16068679152434834	GNA13, MEF2C, MAP2K1, ATP1A1, VDAC1	93	158	6879	2.3407513270722746	0.9999999999999994	0.46673668595799456	88.89066404835876
REACTOME_PATHWAY	R-HSA-5637810:R-HSA-5637810	2	1.0101010101010102	0.16589570220007227	NRAS, KRAS	110	15	9075	11.0	1.0	0.8885342392636539	90.58063576100322
KEGG_PATHWAY	hsa04668:TNF signaling pathway	4	2.0202020202020203	0.17197151701824834	MAP2K1, PIK3CB, PIK3R5, TRAF3	93	107	6879	2.765149231233042	1.0	0.4859542613869594	90.62559995397103
REACTOME_PATHWAY	R-HSA-1963640:R-HSA-1963640	2	1.0101010101010102	0.17593073183454816	NRAS, KRAS	110	16	9075	10.3125	1.0	0.8929065448178969	91.95432875087836
KEGG_PATHWAY	hsa05416:Viral myocarditis	3	1.5151515151515151	0.17677742040494754	CASP9, DAG1, HLA-DRA	93	57	6879	3.893039049235993	1.0	0.4904067626037947	91.28571589904652
KEGG_PATHWAY	hsa05145:Toxoplasmosis	4	2.0202020202020203	0.18195209389984568	CASP9, TLR2, IFNGR1, HLA-DRA	93	110	6879	2.6897360703812323	1.0	0.4955055691617464	91.94845986183768
KEGG_PATHWAY	hsa00533:Glycosaminoglycan biosynthesis - keratan sulfate	2	1.0101010101010102	0.18304504635837718	B4GALT1, ST3GAL1	93	15	6879	9.86236559139785	1.0	0.4920000493308301	92.08236526957462
REACTOME_PATHWAY	R-HSA-5654704:R-HSA-5654704	2	1.0101010101010102	0.19564329610389247	NRAS, KRAS	110	18	9075	9.166666666666666	1.0	0.9096715377335458	94.13023307713756
REACTOME_PATHWAY	R-HSA-166058:R-HSA-166058	2	1.0101010101010102	0.19564329610389247	IRAK2, TLR2	110	18	9075	9.166666666666666	1.0	0.9096715377335458	94.13023307713756
KEGG_PATHWAY	hsa04210:Apoptosis	3	1.5151515151515151	0.20100576198246023	CASP9, PIK3CB, PIK3R5	93	62	6879	3.5790842872008324	1.0	0.5226099863355915	94.00915700287803
BIOCARTA	h_glycolysisPathway:Glycolysis Pathway	2	1.0101010101010102	0.2012115657108147	TPI1, ENO1	37	10	1625	8.783783783783784	0.9999999999939793	0.9998180783264712	92.26218313688848
REACTOME_PATHWAY	R-HSA-936964:R-HSA-936964	2	1.0101010101010102	0.20532364066740663	TANK, TRAF3	110	19	9075	8.68421052631579	1.0	0.9121623706906858	94.98652637341453
REACTOME_PATHWAY	R-HSA-1250196:R-HSA-1250196	2	1.0101010101010102	0.20532364066740663	NRAS, KRAS	110	19	9075	8.68421052631579	1.0	0.9121623706906858	94.98652637341453
REACTOME_PATHWAY	R-HSA-1236382:R-HSA-1236382	2	1.0101010101010102	0.20532364066740663	NRAS, KRAS	110	19	9075	8.68421052631579	1.0	0.9121623706906858	94.98652637341453
REACTOME_PATHWAY	R-HSA-5654706:R-HSA-5654706	2	1.0101010101010102	0.2148885394321347	NRAS, KRAS	110	20	9075	8.25	1.0	0.9143943990462565	95.71797691147391
REACTOME_PATHWAY	R-HSA-450321:R-HSA-450321	2	1.0101010101010102	0.2148885394321347	IRAK2, RIPK2	110	20	9075	8.25	1.0	0.9143943990462565	95.71797691147391
KEGG_PATHWAY	hsa04144:Endocytosis	6	3.0303030303030303	0.22000160143338593	CXCR4, IST1, RAB22A, RAB5A, IL2RG, VPS26A	93	241	6879	1.8415205461116315	1.0	0.5531366130736162	95.57001926600111
KEGG_PATHWAY	hsa04720:Long-term potentiation	3	1.5151515151515151	0.2206582046699059	NRAS, KRAS, MAP2K1	93	66	6879	3.3621700879765393	1.0	0.5486009313488311	95.61657198415591
REACTOME_PATHWAY	R-HSA-450302:R-HSA-450302	2	1.0101010101010102	0.22433935656812784	IRAK2, RIPK2	110	21	9075	7.857142857142857	1.0	0.9164054574575958	96.34277512512965
REACTOME_PATHWAY	R-HSA-5654688:R-HSA-5654688	2	1.0101010101010102	0.22433935656812784	NRAS, KRAS	110	21	9075	7.857142857142857	1.0	0.9164054574575958	96.34277512512965
REACTOME_PATHWAY	R-HSA-5218921:R-HSA-5218921	2	1.0101010101010102	0.22433935656812784	NRAS, KRAS	110	21	9075	7.857142857142857	1.0	0.9164054574575958	96.34277512512965
KEGG_PATHWAY	hsa03320:PPAR signaling pathway	3	1.5151515151515151	0.2255985395398391	PPARD, GK, ACSL5	93	67	6879	3.3119884448724117	1.0	0.5519934570252691	95.95266408226519
REACTOME_PATHWAY	R-HSA-5205685:R-HSA-5205685	2	1.0101010101010102	0.2336774403048172	ATG5, VDAC1	110	22	9075	7.5	1.0	0.9182264349087432	96.87646257509192
REACTOME_PATHWAY	R-HSA-5654712:R-HSA-5654712	2	1.0101010101010102	0.2336774403048172	NRAS, KRAS	110	22	9075	7.5	1.0	0.9182264349087432	96.87646257509192
REACTOME_PATHWAY	R-HSA-375165:R-HSA-375165	2	1.0101010101010102	0.2336774403048172	NRAS, KRAS	110	22	9075	7.5	1.0	0.9182264349087432	96.87646257509192
KEGG_PATHWAY	hsa00532:Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	2	1.0101010101010102	0.23636138016738653	CHST7, DSE	93	20	6879	7.396774193548389	1.0	0.5656365209521766	96.60435645147894
KEGG_PATHWAY	hsa04918:Thyroid hormone synthesis	3	1.5151515151515151	0.240466732680672	GPX3, ATP1A1, CANX	93	70	6879	3.170046082949309	1.0	0.5672762711352224	96.8263789104306
KEGG_PATHWAY	hsa04622:RIG-I-like receptor signaling pathway	3	1.5151515151515151	0.240466732680672	ATG5, TANK, TRAF3	93	70	6879	3.170046082949309	1.0	0.5672762711352224	96.8263789104306
KEGG_PATHWAY	hsa04360:Axon guidance	4	2.0202020202020203	0.24104877170046154	NRAS, SEMA6B, KRAS, CXCR4	93	127	6879	2.329692659385319	1.0	0.5628388049337854	96.85675160454356
REACTOME_PATHWAY	R-HSA-5654719:R-HSA-5654719	2	1.0101010101010102	0.24290412306309248	NRAS, KRAS	110	23	9075	7.173913043478261	1.0	0.9198827839716481	97.33231743995904
